1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419
연도별,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
시도별,배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),배추:면적 (ha),생산량 (톤),노지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),일반봄배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),고랭지배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지가을배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),노지겨울배추:면적 (ha),10a당 생산량 (kg),생산량 (톤),시설배추:면적 (ha),10a당 생산량 (kg),생산량 (톤)
계,51801,3149255,45527,6301,2868690,29114,4301,1252175,18908,4588,867460,10206,3769,384715,16413,9849,1616515,6274,4472,280565,49539,3040648,44419,6314,2804497,30250,4487,1357357,20016,4787,958206,10234,3900,399151,14169,10213,1447140,5120,4612,236151,39236,2316755,35481,6028,2138932,24188,4381,1059713,16170,4684,757376,8018,3771,302337,11293,9557,1079219,3755,4736,177823,47686,2678271,43009,5718,2459254,30413,4283,1302602,21617,4477,967818,8796,3806,334784,12596,9183,1156652,4677,4683,219017,44623,2865485,40129,6610,2652458,26271,4710,1237297,18336,5042,924575,7935,3941,312722,13858,10212,1415161,4494,4740,213027,37203,2325330,34147,6390,2181989,23146,4611,1067168,16644,4885,813081,6502,3908,254087,11001,10134,1114821,3056,4690,143341,42035,2749399,38134,6728,2565680,23766,4813,1143822,16715,5160,862438,7051,3991,281384,14368,9896,1421858,3901,4710,183719,34265,2217149,31380,6627,2079548,19202,4899,940791,12891,5332,687343,6311,4016,253448,12178,9351,1138757,2885,4770,137601,37285,2584908,34204,7116,2433790,19511,4762,929151,13110,5203,682049,6401,3860,247102,14693,10241,1504639,3081,4905,151118,34321,2528966,31386,7615,2390126,16924,4769,807160,11371,5242,596057,5553,3802,211103,14462,10946,1582966,2935,4730,138840,33501,2079086,29801,6414,1911383,16261,4450,723543,11332,5180,587039,4929,2769,136504,13540,8773,1187840,3700,4533,167703,40587,2946508,35804,7619,2727915,18478,4498,831087,13787,4980,686594,4691,3080,144493,17326,10948,1896828,4783,4570,218593,29524,2001642,26628,6996,1862809,13220,4272,564725,7725,4685,361898,5495,3691,202827,13408,9681,1298084,2896,4794,138833,32020,2299251,29243,7417,2168918,14148,4475,633116,8650,4997,432221,5498,3654,200895,15095,10174,1535802,2777,4693,130333,32027,2538804,29509,8210,2422704,10056,4291,431513,4916,5049,248226,5140,3566,183287,15233,11150,1698463,4220,6937,292728,2518,4611,116100,27174,2134976,25286,8085,2044390,9064,3822,346392,4343,4531,196785,4721,3169,149607,12724,11286,1436075,3498,7488,261923,1888,4798,90586,24902,1793391,23093,7393,1707324,8272,3888,321649,3902,4624,180410,4370,3232,141239,11429,9871,1128121,3392,7593,257554,1809,4758,86067,32416,2395686,30018,7615,2286004,11989,4792,574440,6604,4833,319179,5385,4741,255261,13674,9965,1362621,4356,8011,348943,2398,4574,109682,31143,2391946,29437,7882,2320206,11390,4895,557555,5662,4930,279172,5727,4861,278383,13313,10547,1404150,4735,7572,358501,1705,4207,71740,10968,1059925,10968,9664,1059925,0,0,0,0,0,0,0,0,0,10968,9664,1059925,0,0,0,0,0,0
서울특별시,208,7906,95,5258,4995,72,3694,2660,72,3695,2660,0,0,0,23,10152,2335,113,2576,2911,98,4322,30,8877,2663,8,4413,353,8,4415,353,0,0,0,22,10502,2310,68,2440,1659,106,5749,65,4978,3236,49,3312,1623,49,3313,1623,0,0,0,16,10083,1613,41,6129,2513,110,6548,65,5643,3668,40,3070,1228,40,3069,1228,0,0,0,25,9760,2440,45,6400,2880,174,8414,124,4311,5346,88,2131,1875,88,2131,1875,0,0,0,36,9641,3471,50,6136,3068,92,4698,56,5727,3207,30,2477,743,30,2477,743,0,0,0,26,9475,2464,36,4142,1491,91,5065,44,7282,3204,14,2100,294,14,2099,294,0,0,0,30,9701,2910,47,3960,1861,129,4289,106,3216,3409,85,2251,1913,85,2250,1913,0,0,0,21,7125,1496,23,3826,880,75,6107,62,9048,5610,9,2556,230,9,2554,230,0,0,0,53,10151,5380,13,3823,497,91,5224,70,6273,4391,53,4160,2205,53,4161,2205,0,0,0,17,12856,2186,21,3967,833,26,1358,8,8363,669,0,0,0,0,0,0,0,0,0,8,8358,669,18,3828,689,50,1569,15,10460,1569,0,0,0,0,0,0,0,0,0,15,10458,1569,35,0,0,21,1463,17,7606,1293,1,4100,41,1,4075,41,0,0,0,16,7825,1252,4,4262,170,13,895,11,7436,818,0,0,0,0,0,0,0,0,0,11,7440,818,2,3839,77,12,1029,10,9530,953,0,0,0,0,0,0,0,0,0,10,9534,953,0,0,0,2,3800,76,10,769,7,9329,653,0,0,0,0,0,0,0,0,0,7,9324,653,0,0,0,3,3867,116,4,299,4,7475,299,1,4500,45,1,4455,45,0,0,0,3,8461,254,0,0,0,0,0,0,5,522,5,9984,517,1,4599,23,1,4608,23,0,0,0,5,10551,494,0,0,0,0,4022,5,6,544,5,9788,510,0,4132,1,0,4584,1,0,0,0,5,9814,509,0,0,0,1,4313,34,3,358,3,10343,358,0,0,0,0,0,0,0,0,0,3,10343,358,0,0,0,0,0,0
부산광역시,921,65562,727,7293,53022,403,4446,17917,403,4446,17917,0,0,0,324,10835,35105,194,6464,12540,895,77346,733,9124,66881,452,5760,26035,452,5760,26035,0,0,0,281,14536,40846,162,6460,10465,660,51202,476,8260,39316,248,5550,13764,248,5550,13764,0,0,0,228,11207,25552,184,6460,11886,672,46160,487,7710,37548,277,5560,15401,277,5560,15401,0,0,0,210,10546,22147,185,4655,8612,631,38757,420,7118,29895,297,5560,16513,297,5560,16513,0,0,0,123,10880,13382,211,4200,8862,397,29476,300,8289,24868,166,5560,9230,166,5560,9230,0,0,0,134,11670,15638,97,4751,4608,491,35705,372,8148,30312,177,5477,9694,177,5477,9694,0,0,0,195,10573,20618,119,4532,5393,355,26959,325,7869,25573,156,5455,8510,156,5455,8510,0,0,0,169,10096,17063,30,4620,1386,263,16800,197,6987,13764,91,4962,4515,91,4962,4515,0,0,0,106,8726,9249,66,4600,3036,280,23531,233,9171,21369,92,4960,4563,92,4960,4563,0,0,0,141,11919,16806,47,4600,2162,391,24307,212,7617,16148,97,4271,4143,97,4271,4143,0,0,0,115,10440,12005,179,4558,8159,250,27839,175,14179,24814,25,4588,1147,25,4588,1147,0,0,0,150,15778,23667,75,4033,3025,181,15097,140,9592,13429,34,4329,1472,34,4328,1472,0,0,0,106,11280,11957,41,4069,1668,243,17807,124,10260,12722,25,9864,2466,25,9862,2466,0,0,0,99,10360,10256,119,4273,5085,125,12214,110,10318,11350,27,6074,1640,27,6073,1640,0,0,0,83,11698,9710,0,0,0,15,5760,864,153,13429,119,9648,11481,35,6074,2126,35,6073,2126,0,0,0,84,11137,9355,0,0,0,34,5729,1948,53,5246,44,10834,4767,3,6100,183,3,6105,183,0,0,0,41,11180,4584,0,0,0,9,5321,479,110,7393,102,6935,7041,29,6106,1771,29,6105,1771,0,0,0,73,7266,5270,0,0,0,8,4274,352,71,7535,69,10816,7424,9,6010,565,9,6013,565,0,0,0,59,11580,6859,0,0,0,2,5345,111,40,4890,40,12114,4890,0,0,0,0,0,0,0,0,0,40,12114,4890,0,0,0,0,0,0
대구광역시,568,38540,316,7376,23307,177,4799,8494,177,4799,8494,0,0,0,139,10657,14813,252,6045,15233,585,32676,371,6721,24936,232,4520,10486,232,4520,10486,0,0,0,139,10396,14450,214,3617,7740,513,33991,310,7368,22842,259,6940,17975,259,6940,17975,0,0,0,51,9543,4867,203,5492,11149,425,24421,248,6022,14934,200,5340,10680,200,5340,10680,0,0,0,48,8863,4254,177,5360,9487,578,29800,307,6348,19488,212,4945,10483,212,4945,10483,0,0,0,95,9479,9005,271,3805,10312,389,22259,108,7955,8591,37,5203,1925,37,5202,1925,0,0,0,71,9389,6666,281,4864,13668,276,18536,119,9823,11689,32,4706,1506,32,4705,1506,0,0,0,87,11704,10183,157,4361,6847,237,14888,139,7865,10932,48,4915,2359,48,4915,2359,0,0,0,91,9421,8573,98,4037,3956,352,20169,178,7314,13019,66,4865,3211,66,4865,3211,0,0,0,112,8757,9808,174,4109,7150,358,24261,166,9693,16091,30,5037,1511,30,5037,1511,0,0,0,136,10720,14580,192,4255,8170,414,22216,159,6677,10616,30,4570,1371,30,4571,1371,0,0,0,129,7167,9245,255,4549,11600,374,24197,144,10351,14905,19,4553,865,19,4553,865,0,0,0,125,11232,14040,230,4040,9292,222,11960,69,8158,5629,9,4378,394,9,4375,394,0,0,0,60,8725,5235,153,4138,6331,150,11468,86,10344,8896,5,4140,207,5,4140,207,0,0,0,81,10728,8689,64,4019,2572,221,10607,86,9665,8312,4,4375,175,4,4375,175,0,0,0,82,9923,8137,0,0,0,135,1700,2295,130,11540,55,10009,5505,4,4450,178,4,4453,178,0,0,0,51,10444,5327,0,0,0,75,8047,6035,136,7625,52,9133,4749,5,4460,223,5,4453,223,0,0,0,47,9630,4526,0,0,0,84,3424,2876,280,15161,117,8403,9854,33,4453,1485,33,4453,1485,0,0,0,84,9973,8369,0,0,0,163,3258,5307,239,10686,72,8737,6258,6,4458,283,6,4453,283,0,0,0,65,9153,5975,0,0,0,167,2644,4428,44,4974,44,11271,4974,0,0,0,0,0,0,0,0,0,44,11271,4974,0,0,0,0,0,0
인천광역시,397,29325,273,7716,21064,107,4316,4618,107,4316,4618,0,0,0,166,9907,16446,124,6662,8261,382,29311,242,8266,20004,66,3653,2411,66,3653,2411,0,0,0,176,9996,17593,140,6648,9307,264,19378,176,7952,13996,48,3694,1773,48,3693,1773,0,0,0,128,9549,12223,88,6116,5382,308,22674,184,8195,15079,42,3695,1552,42,3695,1552,0,0,0,142,9526,13527,124,6125,7595,329,27522,222,10100,22422,45,3593,1617,45,3593,1617,0,0,0,177,11754,20805,107,4766,5100,256,20613,198,9106,18029,51,3480,1775,51,3480,1775,0,0,0,147,11057,16254,58,4455,2584,337,25805,273,8278,22598,65,3085,2005,65,3085,2005,0,0,0,208,9900,20593,64,5011,3207,310,22002,243,7705,18722,68,3360,2285,68,3361,2285,0,0,0,175,9392,16437,67,4896,3280,299,20563,265,7061,18712,61,3479,2122,61,3479,2122,0,0,0,204,8132,16590,34,5444,1851,280,31280,235,12242,28769,12,3475,417,12,3479,417,0,0,0,223,12714,28352,45,5580,2511,204,12240,176,6145,10816,6,3383,203,6,3378,203,0,0,0,170,6243,10613,28,5084,1424,243,25557,223,11061,24666,12,4233,508,12,4236,508,0,0,0,211,11449,24158,20,4454,891,189,16297,163,9201,14997,4,4600,184,4,4598,184,0,0,0,159,9317,14813,26,4999,1300,225,20301,203,9449,19182,4,3175,127,4,3166,127,0,0,0,199,9576,19055,22,5085,1119,196,21002,186,11012,20482,0,0,0,0,0,0,0,0,0,186,11012,20482,0,0,0,10,5200,520,212,24776,201,12043,24207,4,3175,127,4,3182,127,0,0,0,197,12223,24080,0,0,0,11,5173,569,123,12577,123,10225,12577,4,3200,128,4,3190,128,0,0,0,119,10461,12449,0,0,0,0,0,0,161,16171,135,10956,14785,5,3194,144,5,3200,144,0,0,0,130,11225,14641,0,0,0,26,5250,1386,131,15080,131,11541,15068,4,3199,133,4,3200,133,0,0,0,126,11815,14935,0,0,0,0,5250,12,112,13601,112,12163,13601,0,0,0,0,0,0,0,0,0,112,12163,13601,0,0,0,0,0,0
광주광역시,542,38942,373,7885,29412,178,5090,9060,178,5090,9060,0,0,0,195,10437,20352,169,5639,9530,440,33763,313,8150,25508,132,5280,6970,132,5280,6970,0,0,0,181,10242,18538,127,6500,8255,391,30918,285,8509,24251,102,5000,5100,102,5000,5100,0,0,0,183,10465,19151,106,6290,6667,402,29588,264,8798,23226,109,7000,7630,109,7000,7630,0,0,0,155,10062,15596,138,4610,6362,394,31067,286,9094,26009,100,6273,6273,100,6273,6273,0,0,0,186,10611,19736,108,4683,5058,232,20210,164,10279,16858,22,4586,1009,22,4585,1009,0,0,0,142,11161,15849,68,4929,3352,354,23445,180,8275,14895,52,4237,2203,52,4237,2203,0,0,0,128,9916,12692,174,4914,8550,244,15949,170,7291,12395,57,4049,2308,57,4049,2308,0,0,0,113,8926,10087,74,4803,3554,262,20525,165,9626,15883,39,4736,1847,39,4736,1847,0,0,0,126,11140,14036,97,4786,4642,209,17989,123,11041,13580,22,5191,1142,22,5189,1142,0,0,0,101,12314,12438,86,5127,4409,258,15181,62,9745,6042,4,4600,184,4,4610,184,0,0,0,58,10100,5858,196,4663,9139,357,23671,111,11241,12478,16,4863,778,16,4861,778,0,0,0,95,12316,11700,246,4550,11193,219,15201,77,12062,9288,6,4133,248,6,4125,248,0,0,0,71,12733,9040,142,4164,5913,231,21099,139,12423,17268,14,4086,572,14,4086,572,0,0,0,125,13357,16696,92,4164,3831,209,17578,167,9479,15830,65,4038,2625,65,4039,2625,0,0,0,102,12947,13205,0,0,0,42,4162,1748,95,10341,81,12044,9756,3,4033,121,3,4042,121,0,0,0,78,12352,9635,0,0,0,14,4179,585,124,9119,85,8992,7643,1,4100,41,1,4092,41,0,0,0,84,9050,7602,0,0,0,39,3784,1476,139,11314,94,10228,9608,7,4246,278,7,4249,278,0,0,0,87,10676,9330,0,0,0,45,3784,1706,91,7233,60,9906,5968,10,4262,423,10,4267,423,0,0,0,50,11019,5545,0,0,0,30,4182,1265,41,4190,41,10295,4190,0,0,0,0,0,0,0,0,0,41,10295,4190,0,0,0,0,0,0
